enviar_mensaje,"Enviá un mensaje por Telegram a Laura para avisar que llego tarde"
enviar_mensaje,"Mandale un WhatsApp a mi amigo para avisar que llego tarde"
enviar_mensaje,"Enviá un mensaje a mi grupo de trabajo para avisar que llego tarde"
enviar_mensaje,"Mandá un mensaje a mi pareja para avisar que llego tarde"
enviar_mensaje,"Enviá un mensaje a mi profesor para avisar que llego tarde"
enviar_mensaje,"Mandale un mensaje a mi compañero de clase para avisar que llego tarde"
enviar_mensaje,"Enviá un mensaje a mi jefe para avisar que llego tarde"
enviar_mensaje,"Mandá un mensaje a mi mamá para avisar que llego tarde"
enviar_mensaje,"Enviá un WhatsApp a Juan para avisar que llego tarde"
enviar_mensaje,"Mandale un mensaje a mi jefe para avisar que llego tarde"
enviar_mensaje,"Enviá un SMS a mi hermana para avisar que llego tarde"
enviar_mensaje,"Mandá un mensaje de texto a Pedro para avisar que llego tarde"
enviar_mensaje,"Enviá un mensaje por Telegram a Laura para avisar que llego tarde"
enviar_mensaje,"Mandale un WhatsApp a mi amigo para avisar que llego tarde"
enviar_mensaje,"Enviá un mensaje a mi grupo de trabajo para avisar que llego tarde"
enviar_mensaje,"Mandá un mensaje a mi pareja para avisar que llego tarde"
enviar_mensaje,"Enviá un mensaje a mi profesor para avisar que llego tarde"
enviar_mensaje,"Mandale un mensaje a mi compañero de clase para avisar que llego tarde"
enviar_mensaje,"Enviá un mensaje a mi jefe para avisar que llego tarde"
enviar_mensaje,"Mandá un mensaje a mi mamá para avisar que llego tarde"
enviar_mensaje,"Enviá un WhatsApp a Juan para avisar que llego tarde"
enviar_mensaje,"Mandale un mensaje a mi jefe para avisar que llego tarde"
enviar_mensaje,"Enviá un SMS a mi hermana para avisar que llego tarde"
enviar_mensaje,"Mandá un mensaje de texto a Pedro para avisar que llego tarde"
enviar_mensaje,"Enviá un mensaje por Telegram a Laura para avisar que llego tarde"
enviar_mensaje,"Mandale un WhatsApp a mi amigo para avisar que llego tarde"
enviar_mensaje,"Enviá un mensaje a mi grupo de trabajo para avisar que llego tarde"
enviar_mensaje,"Mandá un mensaje a mi pareja para avisar que llego tarde"
enviar_mensaje,"Enviá un mensaje a mi profesor para avisar que llego tarde"
enviar_mensaje,"Mandale un mensaje a mi compañero de clase para avisar que llego tarde"
reproducir_musica,"Poné música de rock"
reproducir_musica,"Reproducí mi playlist favorita"
reproducir_musica,"Quiero escuchar jazz"
reproducir_musica,"Poné algo de música tranquila"
reproducir_musica,"Reproducí música para entrenar"
reproducir_musica,"Poné música de los 80"
reproducir_musica,"Quiero escuchar reggaetón"
reproducir_musica,"Reproducí música clásica"
reproducir_musica,"Poné música para estudiar"
reproducir_musica,"Reproducí la última canción que escuché"
reproducir_musica,"Poné música alegre"
reproducir_musica,"Reproducí música triste"
reproducir_musica,"Poné música para relajarme"
reproducir_musica,"Reproducí música para bailar"
reproducir_musica,"Poné música de fiesta"
reproducir_musica,"Reproducí música de los 90"
reproducir_musica,"Poné música electrónica"
reproducir_musica,"Reproducí música de películas"
reproducir_musica,"Poné música de videojuegos"
reproducir_musica,"Reproducí música instrumental"
reproducir_musica,"Poné música de relajación"
reproducir_musica,"Reproducí música para dormir"
reproducir_musica,"Poné música de meditación"
reproducir_musica,"Reproducí música de piano"
reproducir_musica,"Poné música de guitarra"
reproducir_musica,"Reproducí música de banda sonora"
reproducir_musica,"Poné música de pop"
reproducir_musica,"Reproducí música de rap"
reproducir_musica,"Poné música de trap"
reproducir_musica,"Reproducí música de folklore"
reproducir_musica,"Poné música de tango"
reproducir_musica,"Reproducí música de cumbia"
reproducir_musica,"Poné música de salsa"
reproducir_musica,"Reproducí música de reggaeton"
reproducir_musica,"Poné música de merengue"
reproducir_musica,"Reproducí música de bachata"
reproducir_musica,"Poné música de jazz latino"
reproducir_musica,"Reproducí música de blues"
reproducir_musica,"Poné música de heavy metal"
reproducir_musica,"Reproducí música de punk"
reproducir_musica,"Poné música de indie"
reproducir_musica,"Reproducí música de reggae"
reproducir_musica,"Poné música de country"
reproducir_musica,"Reproducí música de baladas"
reproducir_musica,"Poné música de boleros"
reproducir_musica,"Reproducí música de samba"
reproducir_musica,"Poné música de bossanova"
reproducir_musica,"Reproducí música de flamenco"
reproducir_musica,"Poné música de música andina"
reproducir_musica,"Reproducí música de música celta"
reproducir_musica,"Poné música de música árabe"
reproducir_musica,"Reproducí música de música africana"
reproducir_musica,"Poné música de música asiática"
reproducir_musica,"Reproducí música de música india"
reproducir_musica,"Poné música de música francesa"
reproducir_musica,"Reproducí música de música italiana"
reproducir_musica,"Poné música de música española"
reproducir_musica,"Reproducí música de música brasileña"
reproducir_musica,"Poné música de música mexicana"
reproducir_musica,"Reproducí música de música chilena"
reproducir_musica,"Poné música de música uruguaya"
reproducir_musica,"Reproducí música de música paraguaya"
reproducir_musica,"Poné música de música peruana"
reproducir_musica,"Reproducí música de música venezolana"
reproducir_musica,"Poné música de música colombiana"
reproducir_musica,"Reproducí música de música ecuatoriana"
reproducir_musica,"Poné música de música boliviana"
reproducir_musica,"Reproducí música de música cubana"
reproducir_musica,"Poné música de música dominicana"
reproducir_musica,"Reproducí música de música puertorriqueña"
reproducir_musica,"Poné música de música costarricense"
reproducir_musica,"Reproducí música de música panameña"
reproducir_musica,"Poné música de música salvadoreña"
reproducir_musica,"Reproducí música de música guatemalteca"
reproducir_musica,"Poné música de música hondureña"
reproducir_musica,"Reproducí música de música nicaragüense"
reproducir_musica,"Poné música de música estadounidense"
reproducir_musica,"Reproducí música de música canadiense"
reproducir_musica,"Poné música de música británica"
reproducir_musica,"Reproducí música de música irlandesa"
reproducir_musica,"Poné música de música alemana"
reproducir_musica,"Reproducí música de música rusa"
reproducir_musica,"Poné música de música china"
reproducir_musica,"Reproducí música de música japonesa"
reproducir_musica,"Poné música de música coreana"
reproducir_musica,"Reproducí música de música australiana"
reproducir_musica,"Poné música de música neozelandesa"
reproducir_musica,"Reproducí música de música sudafricana"
reproducir_musica,"Poné música de música egipcia"
reproducir_musica,"Reproducí música de música turca"
reproducir_musica,"Poné música de música griega"
reproducir_musica,"Reproducí música de música sueca"
reproducir_musica,"Poné música de música noruega"
reproducir_musica,"Reproducí música de música finlandesa"
reproducir_musica,"Poné música de música danesa"
reproducir_musica,"Reproducí música de música polaca"
reproducir_musica,"Poné música de música checa"
reproducir_musica,"Reproducí música de música húngara"
reproducir_musica,"Poné música de música rumana"
reproducir_musica,"Reproducí música de música búlgara"
reproducir_musica,"Poné música de música croata"
reproducir_musica,"Reproducí música de música serbia"
reproducir_musica,"Poné música de música eslovena"
reproducir_musica,"Reproducí música de música eslovaca"
reproducir_musica,"Poné música de música ucraniana"
reproducir_musica,"Reproducí música de música bielorrusa"
reproducir_musica,"Poné música de música lituana"
reproducir_musica,"Reproducí música de música letona"
reproducir_musica,"Poné música de música estonia"
reproducir_musica,"Reproducí música de música georgiana"
reproducir_musica,"Poné música de música armenia"
reproducir_musica,"Reproducí música de música azerbaiyana"
reproducir_musica,"Poné música de música kazaja"
reproducir_musica,"Reproducí música de música uzbeka"
reproducir_musica,"Poné música de música turkmena"
reproducir_musica,"Reproducí música de música kirguisa"
reproducir_musica,"Poné música de música tayika"
reproducir_musica,"Reproducí música de música mongola"
reproducir_musica,"Poné música de música vietnamita"
reproducir_musica,"Reproducí música de música tailandesa"
reproducir_musica,"Poné música de música indonesia"
reproducir_musica,"Reproducí música de música malaya"
reproducir_musica,"Poné música de música filipina"
reproducir_musica,"Reproducí música de música singapurense"
reproducir_musica,"Poné música de música camboyana"
reproducir_musica,"Reproducí música de música laosiana"
reproducir_musica,"Poné música de música birmana"
reproducir_musica,"Reproducí música de música nepalí"
reproducir_musica,"Poné música de música tibetana"
reproducir_musica,"Reproducí música de música bhutanesa"
reproducir_musica,"Poné música de música maldiva"
reproducir_musica,"Reproducí música de música sri lanka"
reproducir_musica,"Poné música de música pakistaní"
reproducir_musica,"Reproducí música de música afgana"
reproducir_musica,"Poné música de música iraní"
reproducir_musica,"Reproducí música de música iraquí"
reproducir_musica,"Poné música de música siria"
reproducir_musica,"Reproducí música de música libanesa"
reproducir_musica,"Poné música de música israelí"
reproducir_musica,"Reproducí música de música jordana"
reproducir_musica,"Poné música de música saudí"
reproducir_musica,"Reproducí música de música kuwaití"
reproducir_musica,"Poné música de música catarí"
reproducir_musica,"Reproducí música de música emiratí"
reproducir_musica,"Poné música de música omaní"
reproducir_musica,"Reproducí música de música yemení"
reproducir_musica,"Poné música de música etíope"
reproducir_musica,"Reproducí música de música somalí"
reproducir_musica,"Poné música de música keniata"
reproducir_musica,"Reproducí música de música tanzana"
reproducir_musica,"Poné música de música ugandesa"
reproducir_musica,"Reproducí música de música ruandesa"
reproducir_musica,"Poné música de música burundesa"
reproducir_musica,"Reproducí música de música congoleña"
reproducir_musica,"Poné música de música gabonesa"
reproducir_musica,"Reproducí música de música camerunesa"
reproducir_musica,"Poné música de música nigeriana"
reproducir_musica,"Reproducí música de música ghanesa"
reproducir_musica,"Poné música de música marfileña"
reproducir_musica,"Reproducí música de música senegalesa"
reproducir_musica,"Poné música de música maliense"
reproducir_musica,"Reproducí música de música burkinesa"
reproducir_musica,"Poné música de música togolesa"
reproducir_musica,"Reproducí música de música beninesa"
reproducir_musica,"Poné música de música nigerina"
reproducir_musica,"Reproducí música de música chadiana"
reproducir_musica,"Poné música de música sudanesa"
reproducir_musica,"Reproducí música de música egipcia"
reproducir_musica,"Poné música de música libia"
reproducir_musica,"Reproducí música de música tunecina"
reproducir_musica,"Poné música de música argelina"
reproducir_musica,"Reproducí música de música marroquí"
reproducir_musica,"Poné música de música mauritana"
reproducir_musica,"Reproducí música de música saharaui"
reproducir_musica,"Poné música de música caboverdiana"
reproducir_musica,"Reproducí música de música guineana"
reproducir_musica,"Poné música de música sierraleonesa"
reproducir_musica,"Reproducí música de música liberiana"
reproducir_musica,"Poné música de música gambiana"
reproducir_musica,"Reproducí música de música bissauguineana"
reproducir_musica,"Poné música de música centroafricana"
reproducir_musica,"Reproducí música de música sudafricana"
reproducir_musica,"Poné música de música namibia"
reproducir_musica,"Reproducí música de música botsuana"
reproducir_musica,"Poné música de música zimbabuense"
reproducir_musica,"Reproducí música de música mozambiqueña"
reproducir_musica,"Poné música de música angoleña"
reproducir_musica,"Reproducí música de música zambiana"
reproducir_musica,"Poné música de música malauí"
reproducir_musica,"Reproducí música de música suazilandesa"
reproducir_musica,"Poné música de música lesotense"
reproducir_musica,"Reproducí música de música comorana"
reproducir_musica,"Poné música de música seychellense"
reproducir_musica,"Reproducí música de música malgache"
reproducir_musica,"Poné música de música mauriciana"
reproducir_musica,"Reproducí música de música reunionaise"
reproducir_musica,"Poné música de música santotomense"
reproducir_musica,"Reproducí música de música guyanesa"
reproducir_musica,"Poné música de música surinamesa"
reproducir_musica,"Reproducí música de música trinitense"
reproducir_musica,"Poné música de música barbadense"
reproducir_musica,"Reproducí música de música jamaicana"
reproducir_musica,"Poné música de música bahameña"
reproducir_musica,"Reproducí música de música beliceña"
reproducir_musica,"Poné música de música haitiana"
reproducir_musica,"Reproducí música de música dominicana"
reproducir_musica,"Poné música de música cubana"
reproducir_musica,"Poné música de música puertorriqueña"
reproducir_musica,"Reproducí música de música costarricense"
reproducir_musica,"Poné música de música panameña"
reproducir_musica,"Reproducí música de música salvadoreña"
reproducir_musica,"Poné música de música guatemalteca"
reproducir_musica,"Reproducí música de música hondureña"
reproducir_musica,"Poné música de música nicaragüense"
reproducir_musica,"Reproducí música de música estadounidense"
reproducir_musica,"Poné música de música canadiense"
reproducir_musica,"Reproducí música de música británica"
reproducir_musica,"Poné música de música irlandesa"
reproducir_musica,"Poné música de música alemana"
reproducir_musica,"Reproducí música de música rusa"
reproducir_musica,"Poné música de música china"
reproducir_musica,"Reproducí música de música japonesa"
reproducir_musica,"Poné música de música coreana"
reproducir_musica,"Reproducí música de música australiana"
reproducir_musica,"Poné música de música neozelandesa"
reproducir_musica,"Reproducí música de música sudafricana"
reproducir_musica,"Poné música de música egipcia"
reproducir_musica,"Reproducí música de música turca"
reproducir_musica,"Poné música de música griega"
reproducir_musica,"Reproducí música de música sueca"
reproducir_musica,"Poné música de música noruega"
reproducir_musica,"Reproducí música de música finlandesa"
reproducir_musica,"Poné música de música danesa"
reproducir_musica,"Reproducí música de música polaca"
reproducir_musica,"Poné música de música checa"
reproducir_musica,"Reproducí música de música húngara"
reproducir_musica,"Poné música de música rumana"
reproducir_musica,"Reproducí música de música búlgara"
reproducir_musica,"Poné música de música croata"
reproducir_musica,"Reproducí música de música serbia"
reproducir_musica,"Poné música de música eslovena"
reproducir_musica,"Reproducí música de música eslovaca"
reproducir_musica,"Poné música de música ucraniana"
reproducir_musica,"Reproducí música de música bielorrusa"
reproducir_musica,"Poné música de música lituana"
reproducir_musica,"Reproducí música de música letona"
reproducir_musica,"Poné música de música estonia"
reproducir_musica,"Reproducí música de música georgiana"
reproducir_musica,"Poné música de música armenia"
reproducir_musica,"Reproducí música de música azerbaiyana"
reproducir_musica,"Poné música de música kazaja"
reproducir_musica,"Reproducí música de música uzbeka"
reproducir_musica,"Poné música de música turkmena"
reproducir_musica,"Reproducí música de música kirguisa"
reproducir_musica,"Poné música de música tayika"
reproducir_musica,"Reproducí música de música mongola"
reproducir_musica,"Poné música de música vietnamita"
reproducir_musica,"Reproducí música de música tailandesa"
reproducir_musica,"Poné música de música indonesia"
reproducir_musica,"Reproducí música de música malaya"
reproducir_musica,"Poné música de música filipina"
reproducir_musica,"Reproducí música de música singapurense"
reproducir_musica,"Poné música de música camboyana"
reproducir_musica,"Reproducí música de música laosiana"
reproducir_musica,"Poné música de música birmana"
reproducir_musica,"Reproducí música de música nepalí"
reproducir_musica,"Poné música de música tibetana"
reproducir_musica,"Reproducí música de música bhutanesa"
reproducir_musica,"Poné música de música maldiva"
reproducir_musica,"Reproducí música de música sri lanka"
reproducir_musica,"Poné música de música pakistaní"
reproducir_musica,"Reproducí música de música afgana"
reproducir_musica,"Poné música de música iraní"
reproducir_musica,"Reproducí música de música iraquí"
reproducir_musica,"Poné música de música siria"
reproducir_musica,"Reproducí música de música libanesa"
reproducir_musica,"Poné música de música israelí"
reproducir_musica,"Reproducí música de música jordana"
reproducir_musica,"Poné música de música saudí"
reproducir_musica,"Reproducí música de música kuwaití"
reproducir_musica,"Poné música de música catarí"
reproducir_musica,"Reproducí música de música emiratí"
reproducir_musica,"Poné música de música omaní"
reproducir_musica,"Reproducí música de música yemení"
reproducir_musica,"Poné música de música etíope"
reproducir_musica,"Reproducí música de música somalí"
reproducir_musica,"Poné música de música keniata"
reproducir_musica,"Reproducí música de música tanzana"
reproducir_musica,"Poné música de música ugandesa"
reproducir_musica,"Reproducí música de música ruandesa"
reproducir_musica,"Poné música de música burundesa"
reproducir_musica,"Reproducí música de música congoleña"
reproducir_musica,"Poné música de música gabonesa"
reproducir_musica,"Reproducí música de música camerunesa"
reproducir_musica,"Poné música de música nigeriana"
reproducir_musica,"Reproducí música de música ghanesa"
reproducir_musica,"Poné música de música marfileña"
reproducir_musica,"Reproducí música de música senegalesa"
reproducir_musica,"Poné música de música maliense"
reproducir_musica,"Reproducí música de música burkinesa"
reproducir_musica,"Poné música de música togolesa"
reproducir_musica,"Reproducí música de música beninesa"
reproducir_musica,"Poné música de música nigerina"
reproducir_musica,"Reproducí música de música chadiana"
reproducir_musica,"Poné música de música sudanesa"
reproducir_musica,"Reproducí música de música egipcia"
reproducir_musica,"Poné música de música libia"
reproducir_musica,"Reproducí música de música tunecina"
reproducir_musica,"Poné música de música argelina"
reproducir_musica,"Reproducí música de música marroquí"
reproducir_musica,"Poné música de música mauritana"
reproducir_musica,"Reproducí música de música saharaui"
reproducir_musica,"Poné música de música caboverdiana"
reproducir_musica,"Reproducí música de música guineana"
reproducir_musica,"Poné música de música sierraleonesa"
reproducir_musica,"Reproducí música de música liberiana"
reproducir_musica,"Poné música de música gambiana"
reproducir_musica,"Reproducí música de música bissauguineana"
reproducir_musica,"Poné música de música centroafricana"
reproducir_musica,"Reproducí música de música sudafricana"
reproducir_musica,"Poné música de música namibia"
abrir_app,"Iniciá la aplicación de recetas saludables"
reproducir_musica,"Reproducí música de música botsuana"
reproducir_musica,"Poné música de música zimbabuense"
reproducir_musica,"Reproducí música de música mozambiqueña"
reproducir_musica,"Poné música de música angoleña"
reproducir_musica,"Reproducí música de música zambiana"
reproducir_musica,"Poné música de música malauí"
reproducir_musica,"Reproducí música de música suazilandesa"
reproducir_musica,"Poné música de música lesotense"
reproducir_musica,"Reproducí música de música comorana"
reproducir_musica,"Poné música de música seychellense"
reproducir_musica,"Reproducí música de música malgache"
reproducir_musica,"Poné música de música mauriciana"
reproducir_musica,"Reproducí música de música reunionaise"
reproducir_musica,"Poné música de música santotomense"
reproducir_musica,"Reproducí música de música guyanesa"
reproducir_musica,"Poné música de música surinamesa"
reproducir_musica,"Reproducí música de música trinitense"
reproducir_musica,"Poné música de música barbadense"
reproducir_musica,"Reproducí música de música jamaicana"
reproducir_musica,"Poné música de música bahameña"
reproducir_musica,"Reproducí música de música beliceña"
reproducir_musica,"Poné música de música haitiana"
reproducir_musica,"Reproducí música de música dominicana"
reproducir_musica,"Poné música de música cubana"
reproducir_musica,"Reproducí música de música puertorriqueña"
reproducir_musica,"Poné música de música costarricense"
reproducir_musica,"Reproducí música de música panameña"
reproducir_musica,"Poné música de música salvadoreña"
reproducir_musica,"Reproducí música de música guatemalteca"
reproducir_musica,"Poné música de música hondureña"
reproducir_musica,"Reproducí música de música nicaragüense"
reproducir_musica,"Poné música de música estadounidense"
reproducir_musica,"Reproducí música de música canadiense"
reproducir_musica,"Poné música de música británica"
reproducir_musica,"Reproducí música de música irlandesa"
reproducir_musica,"Poné música de música alemana"
reproducir_musica,"Reproducí música de música rusa"
reproducir_musica,"Poné música de música china"
reproducir_musica,"Reproducí música de música japonesa"
reproducir_musica,"Poné música de música coreana"
reproducir_musica,"Reproducí música de música australiana"
reproducir_musica,"Poné música de música neozelandesa"
reproducir_musica,"Reproducí música de música sudafricana"
reproducir_musica,"Poné música de música egipcia"
reproducir_musica,"Reproducí música de música turca"
reproducir_musica,"Poné música de música griega"
reproducir_musica,"Reproducí música de música sueca"
reproducir_musica,"Poné música de música noruega"
reproducir_musica,"Reproducí música de música finlandesa"
reproducir_musica,"Poné música de música danesa"
reproducir_musica,"Reproducí música de música polaca"
reproducir_musica,"Poné música de música checa"
reproducir_musica,"Reproducí música de música húngara"
reproducir_musica,"Poné música de música rumana"
reproducir_musica,"Reproducí música de música búlgara"
reproducir_musica,"Poné música de música croata"
